"Date","Site1","Site2","Site3","Site4","Site5","Site6"
2022-09-16,52.3,18.1,43.2,53.5,60.3,17.5
2022-09-17,52.4,21,45.9,47.8,43.5,17.5
2022-09-18,36.4,15.3,41.3,39.4,37.7,17.4
2022-09-19,41.1,20.6,55.6,48.9,61.5,17.5
2022-09-20,43.5,16.4,45.6,50.7,55.3,17.5
2022-09-21,51.5,19.5,37.3,48.6,47.3,17.3
2022-09-22,55.4,20.4,41.3,62.5,67.1,17.3
2022-09-23,69,18.3,40.3,49.1,49.5,17.3
2022-09-24,33.9,14.3,37.2,40.6,37.8,17.3
2022-09-25,46.5,21.5,35.8,51.8,42.4,17.3
2022-09-26,33.1,13.8,38.4,44.1,46.4,17.1
2022-09-27,41.7,18,41.5,50.8,45.5,17.4
2022-09-28,43,15.3,40.4,51.9,67.9,17.5
2022-09-29,53.3,20.4,43.9,53.4,42.2,17.4
2022-09-30,42.5,19.5,38.7,52.9,59.4,17.3
2022-10-01,43.9,15.4,34.2,50.1,53,17.1
2022-10-02,57.3,24.1,46.1,54.4,61.1,17.5
2022-10-03,43.5,19.4,42.5,50.2,45,17.3
2022-10-04,57.5,25.6,45.6,59.3,48,17.3
2022-10-05,63.1,24.2,38.2,40.5,65.9,17.1
2022-10-06,37.1,18,34.2,45,62.8,17.4
2022-10-07,43.5,22.7,43.4,49.6,54.1,17.3
2022-10-08,56.6,18.7,41.2,55.5,59.1,17.3
2022-10-09,54.6,16.3,45.4,44.6,58.7,17.2
2022-10-10,60,26.7,50,53.3,63.4,17.3
2022-10-11,45.5,25.7,55.1,47.4,60.7,17.4
2022-10-12,37.5,21.5,41.7,48.2,59.3,17.2
2022-10-13,49.9,25.9,46.8,52.2,72.5,17.3
2022-10-14,46.4,17.8,42.1,51.8,41.7,17.2
2022-10-15,51.2,24.6,45,46.1,55.9,17.4
2022-10-16,47.8,18.2,45.7,52.7,51.9,17.1
2022-10-17,49.6,25.9,39.4,51.5,44.9,17.3
2022-10-18,43.9,13.4,37.8,47.8,40.8,17
2022-10-19,48.1,25.5,38.8,53.2,43.3,17.2
2022-10-20,39.4,20.5,43,52.5,52.7,17.1
2022-10-21,41.5,16.5,35.5,44.8,36.1,17.1
2022-10-22,45.2,20,47.8,52.1,44,17.3
2022-10-23,49.5,25.2,44.1,54.2,51.8,17.3
2022-10-24,50,24.8,52.4,56.5,59.8,17.2
2022-10-25,62.2,18.9,39.4,47.9,46.9,17.1
2022-10-26,47,18.7,22.7,46.9,51.2,17.1
2022-10-27,44.4,19.8,52.2,51.9,54.3,17.4
2022-10-28,42.3,17.1,25.8,55.6,62.9,17.2
2022-10-29,46.6,19.9,42.9,47.5,54.8,17.4
2022-10-30,48.6,17.5,37.9,45.7,43.4,17.1
2022-10-31,38.8,18.7,26.8,51.3,60.6,17.3
2022-11-01,57.4,20.4,49.6,56.9,64,17.6
2022-11-02,47.1,22.8,42.3,57.6,61.2,17.4
2022-11-03,63.3,25.1,55.4,57.7,64.8,17.5
2022-11-04,40.9,22.7,47.6,51.9,58.1,17.5
2022-11-05,28.2,14.8,46.5,50.5,47.9,17.3
2022-11-06,66.7,17.6,39.4,48,55.3,17.3
2022-11-07,48.5,18.3,44.9,46.5,69.2,17.4
2022-11-08,54.9,29.7,59.6,65.9,65.6,17.3
2022-11-09,54.6,19.2,44.6,44.5,62.7,17.5
2022-11-10,42.3,22,32.7,55.5,54.6,17.3
2022-11-11,55.1,18.1,43.9,55.2,62.3,17.3
2022-11-12,45.5,17.1,39,47.2,50.2,17.5
2022-11-13,56.4,20.4,49.3,47.9,58.2,17.2
2022-11-14,57.9,22.1,39.5,57.2,57.6,17.5
2022-11-15,45.3,21.4,44.2,52.8,45,17.3
2022-11-16,37,16.4,40.8,44.1,38.2,17.3
2022-11-17,46,23,39.5,55.1,61.9,17.4
2022-11-18,50,18.2,42.7,47.8,62.1,17.2
2022-11-19,44.2,17.4,50.7,55.5,68.8,17.5
2022-11-20,56.1,19.1,50.4,50.4,57.4,17.5
2022-11-21,47.7,19.2,27.9,49.5,47.2,17.4
2022-11-22,41.1,23.9,38.9,53.2,51.1,17.3
2022-11-23,49.6,22.3,50,49.6,55.7,17.4
2022-11-24,50.7,21.9,47.7,58.1,51.6,17.5
2022-11-25,57.5,23.1,51.6,54.8,58,17.6
2022-11-26,60.5,24.2,49.4,48.8,57.4,17.4
2022-11-27,59.6,24.9,45.2,58,73.2,17.6
2022-11-28,46.5,23.5,54.2,48.8,76.5,17.5
2022-11-29,58.5,26.3,51,59,50,17.5
2022-11-30,36.5,23.9,41.6,50.1,47,17.3
2022-12-01,60.3,22.4,50.8,53.6,56.8,17.5
2022-12-02,56.2,25.4,41.3,46.3,46.1,17.3
2022-12-03,51.7,20.2,55.1,44.5,48.6,17.4
2022-12-04,46.6,18.7,54.6,53.7,65.5,17.3
2022-12-05,49.8,28.4,53.1,56.5,67.1,17.6
2022-12-06,58.4,24.8,51.4,47.8,67.2,17.6
2022-12-07,58,18.6,42.7,55.5,55.4,17.6
2022-12-08,53,22.6,54.6,47.8,72.1,17.6
2022-12-09,55.2,19.8,41.2,46.9,57.7,17.4
2022-12-10,44.3,20.3,42.3,47.3,58.9,17.2
2022-12-11,47.6,24.4,44.5,41.8,56.5,17.4
2022-12-12,57.8,22,47.9,54.4,63,17.6
2022-12-13,57.9,22.7,52.3,58.3,65.3,17.5
2022-12-14,57.4,22.8,48,47.2,51.6,17.3
2022-12-15,46.4,23.9,52.3,51.8,48.5,17.4
2022-12-16,54.1,22.1,40.8,49.9,51.1,17.3
2022-12-17,45.4,17,31.4,44.8,62.6,17.4
2022-12-18,47,19.4,47.9,52.5,73.5,17.2
2022-12-19,49.3,17.5,42.3,48.4,61.8,17.5
2022-12-20,39.3,25.2,41.7,49.7,63.8,17.3
2022-12-21,43.6,21.7,24.9,51.3,52,17.4
2022-12-22,40.2,22.2,23,45.5,55.6,17.3
2022-12-23,45.3,18.9,35.6,52.9,52.3,17.4
2022-12-24,59.5,19.2,45.3,55.7,67.4,17.4
2022-12-25,55.6,21,56.3,49,65.1,17.4
2022-12-26,59.7,21.4,57.2,58.6,71,17.6
2022-12-27,35.7,19.5,34.1,44.1,34.1,17.1
2022-12-28,54.5,17.1,38.2,55.6,59.6,17.3
2022-12-29,55,16.3,32.6,49,66.4,17.4
2022-12-30,55.9,24.1,47.3,56.9,48.2,17.3
2022-12-31,51.6,24.9,50.5,58.9,61.9,17.5
2023-01-01,52.3,23.1,62.6,51.6,66.8,17.4
2023-01-02,40.9,25.6,55.4,54.1,49.6,17.3
2023-01-03,48.4,20.3,46.8,55.2,69.4,17.2
2023-01-04,52.1,16.6,41,52.7,41.7,17.2
2023-01-05,54.2,21.6,58.2,51.6,48.8,17.3
2023-01-06,50.6,20.1,50.8,60.3,54.4,17.3
2023-01-07,54.3,24.6,57.4,58,70.1,17.4
2023-01-08,60.9,20.3,47.3,59.7,69.9,17.4
2023-01-09,48.8,26,41.6,48.9,66.2,17.3
2023-01-10,50.3,23.8,42.2,52.8,44.5,17.3
2023-01-11,56.3,22.3,56.2,57.9,69.9,17.4
2023-01-12,61.1,28.5,47.4,57.3,69.7,17.3
2023-01-13,47.1,18.7,47.6,51.4,60.9,17.3
2023-01-14,51.3,22,51.4,55.6,62.4,17.4
2023-01-15,46.1,25.7,48.3,51.7,55.3,17.4
2023-01-16,56.3,16.9,41,48,55.7,17.3
2023-01-17,49.6,24.2,39,54.1,58.4,17.4
2023-01-18,60.6,20.5,40.8,50.9,53.4,17.6
2023-01-19,50.3,25.2,63.7,57.7,65.6,17.4
2023-01-20,55.4,23.7,49.9,51.1,55.6,17.4
2023-01-21,59.9,21.1,45.7,57.1,75,17.5
2023-01-22,43.2,17.9,44.8,56.5,57.5,17.3
2023-01-23,47.1,25.5,53.9,62.9,70,17.2
2023-01-24,51.1,24.4,42.1,53.1,52.3,17.3
2023-01-25,46.1,17.3,43.6,47.7,43.7,17.3
2023-01-26,50.5,11.8,42.8,52,59.7,17.4
2023-01-27,46.9,21.5,57.5,43.1,68.5,17.4
2023-01-28,55,23.2,54.4,63.9,72.9,17.5
2023-01-29,57.6,20.7,47.9,56.4,61.5,17.4
2023-01-30,53.4,16.2,35.7,54.7,56,17.4
2023-01-31,46.3,22.9,50.4,59.7,58.3,17.5
2023-02-01,49.7,27,50.8,49.5,62.3,17.5
2023-02-02,48.5,19.8,47.8,50.5,65.3,17.5
2023-02-03,58.3,23.1,60.2,59.8,72.2,17.5
2023-02-04,52.1,22,55,54.4,58,17.5
2023-02-05,63.4,23.7,48.5,49.9,70.3,17.4
2023-02-06,58.5,24.8,34.4,58.7,51.8,17.4
2023-02-07,51.7,17.8,49.2,51.7,53,17.5
2023-02-08,50.4,17.4,43.9,52.6,56.4,17.4
2023-02-09,64.9,25.3,52.6,51.8,63.6,17.7
2023-02-10,43.1,17.1,52.6,57.8,44.2,17.6
2023-02-11,61.3,16.6,49.3,50.5,67.7,17.3
2023-02-12,50,17.1,37.6,50.4,55.9,17.4
2023-02-13,48,21.1,40.1,51.3,73.4,17.4
2023-02-14,53.1,24.5,47.5,58.8,55.4,17.6
2023-02-15,49.1,20.9,48.6,60.4,55.6,17.5
2023-02-16,53.2,21.3,54.3,48.3,63.3,17.6
2023-02-17,49.2,23.7,52.6,52.7,52.7,17.5
2023-02-18,52.2,23.3,45,49.2,47.2,17.4
2023-02-19,49.7,22.5,44.4,53.9,71.1,17.4
2023-02-20,50.2,18.9,43.7,62,70.2,17.5
2023-02-21,54.3,19.8,38.7,49.2,80.3,17.3
2023-02-22,58.2,22.5,54.2,57.9,65.1,17.6
2023-02-23,59.4,24.5,37.1,55.4,49.3,17.4
2023-02-24,44.5,16.3,46.7,51.2,58.1,17.3
2023-02-25,47.5,20.8,40.5,46.7,52,17.3
2023-02-26,57.7,27.7,50,54.8,64.8,17.7
2023-02-27,59.9,18.9,37.3,50.5,69.1,17.6
2023-02-28,40.9,24.5,40.3,45.9,64.1,17.4
2023-03-01,52.7,18.6,54,51.2,59.3,17.3
2023-03-02,54.8,21.8,41.6,50.3,59,17.2
2023-03-03,49.8,17.7,30.2,51.9,42.7,17.5
2023-03-04,44,27.2,52.2,57.8,58.5,17.5
2023-03-05,41.5,28,35.9,48.6,56.7,17.3
2023-03-06,50.8,18.7,40.1,53.8,47.3,17.4
2023-03-07,62.9,25.4,56.9,58.5,60.5,17.5
2023-03-08,44.4,19.1,49.4,57.3,46.2,17.7
2023-03-09,42.8,20.4,39,52.5,54.3,17.6
2023-03-10,43.9,21.1,44.4,51.6,50.4,17.3
2023-03-11,47,20.7,40,55.9,59.9,17.5
2023-03-12,31.1,20.9,32.7,49.6,58.5,17.5
2023-03-13,57,26.4,42,59.8,56.5,17.5
2023-03-14,48.9,21.5,40.2,45.4,50.2,17.5
2023-03-15,53.3,21.2,47.5,53.5,60,17.5
2023-03-16,37.6,22.5,33.5,52,51.9,17.6
2023-03-17,60.7,24,56.1,45.1,57.6,17.7
2023-03-18,50.4,22.2,39.1,50.5,67,17.5
2023-03-19,53.4,20.4,42,49.3,55,17.5
2023-03-20,43.7,15.7,43,48.7,60.7,17.5
2023-03-21,35.8,14.2,46.2,41,53.9,17.3
2023-03-22,42.5,21.8,46.4,50,57.1,17.7
2023-03-23,51.1,21.6,60,52.9,65.9,17.5
2023-03-24,51.8,24.8,57.6,54,56.3,17.5
2023-03-25,48.3,22.1,43,55.2,65.6,17.7
2023-03-26,48.9,23,31.8,46.9,63,17.6
2023-03-27,49.9,16.1,35,48.4,44.9,17.6
2023-03-28,51.5,21.4,50.7,47.8,62.2,17.6
2023-03-29,48.5,23.7,44.7,43.3,55.9,17.7
2023-03-30,48.3,23,39.2,57.6,53,17.4
2023-03-31,41,25.8,41.8,56.1,54.6,17.5
2023-04-01,40.1,21,42.4,45.6,57.4,17.5
2023-04-02,52.9,22.4,38.4,41.6,59,17.6
2023-04-03,50.1,17.7,44.5,58.9,61.6,17.8
2023-04-04,46.1,21.5,37,55,63.9,17.4
2023-04-05,39.4,18.7,37.6,51,62.5,17.5
2023-04-06,38.3,19.2,43.9,48.3,51.4,17.5
2023-04-07,41.3,15.6,44.9,51.3,47.7,17.7
2023-04-08,55.3,20.4,36.7,49.1,57.2,17.6
2023-04-09,35.3,13.6,22.9,46.1,38.3,17.2
2023-04-10,43.9,20.1,45.2,50.7,67.2,17.6
2023-04-11,51.2,24.7,50.2,57.1,54,17.5
2023-04-12,49.1,17.1,47.5,59.1,51.4,17.6
2023-04-13,40.9,19,46.9,50.7,45.5,17.5
2023-04-14,37.4,19.9,28,41.7,50.5,17.5
2023-04-15,34,16.2,45.9,50,36.4,17.5
2023-04-16,43.3,22.5,40.9,48.3,65,17.5
2023-04-17,36.5,16.4,39.1,45.4,47.4,17.6
2023-04-18,45.4,21.6,42.7,47.3,47.4,17.5
2023-04-19,28.8,18.7,28.2,47.7,49.8,17.5
2023-04-20,50.5,18.3,41.5,52,46.2,17.7
2023-04-21,56.7,24.5,60.2,54,67.5,17.8
2023-04-22,34,13.5,25.1,47.2,52.9,17.2
2023-04-23,47.3,26,43.1,50.8,67.5,17.6
2023-04-24,51.8,15.5,29.9,52.6,58.7,17.5
2023-04-25,32.4,16.6,39.4,45.1,57.2,17.6
2023-04-26,45,16.5,39.1,48.6,44.4,17.5
2023-04-27,37.1,22.6,32.8,49.7,34.5,17.4
2023-04-28,37.7,23.1,47.4,42.7,63.1,17.4
2023-04-29,38.4,12.3,37.4,51.6,56.7,17.7
2023-04-30,51.8,23.4,39.6,63.1,49.2,17.3
2023-05-01,45.6,19.8,34.8,43.2,41.8,17.5
2023-05-02,42,14.9,42.4,47.3,39.7,17.4
2023-05-03,39.2,22.4,33.4,53.9,48.3,17.4
2023-05-04,54,14.6,33.1,52,39.9,17.3
2023-05-05,57,21.8,49.4,55.5,56.2,17.4
2023-05-06,38.7,19.2,42.1,48.9,51.9,17.5
2023-05-07,26.5,17.2,32.1,48,34.5,17.4
2023-05-08,43.2,17.6,45.1,44.7,61.3,17.2
2023-05-09,52.8,20,43.2,44.5,56.9,17.4
2023-05-10,51.2,15.9,43.9,51.1,39.9,17.5
2023-05-11,54.9,19.6,39.8,50.7,51.1,17.4
2023-05-12,29.9,10.8,41.4,48,36.7,17.3
2023-05-13,45.8,11.9,31.8,45,50.2,17.2
2023-05-14,28.2,19,30.6,39.9,38,17.2
2023-05-15,45.6,18.1,40.8,52.6,54.6,17.5
2023-05-16,28.2,14.1,32.7,44.8,46.9,17.3
2023-05-17,35,14.2,25.3,46.8,31.5,17.3
2023-05-18,45.6,14.1,42.1,47.3,56.2,17.3
2023-05-19,49,17.7,28.8,44.3,44.6,17.5
2023-05-20,40.6,9.9,31.4,40.3,35.3,17.1
2023-05-21,43.3,19.4,43.5,45.5,50.1,17.5
2023-05-22,38,20.3,34.2,50.7,49.1,17.4
2023-05-23,49.6,22.6,47.9,54.8,57,17.5
2023-05-24,46.4,15.5,47.4,49.5,41.8,17.4
2023-05-25,33.2,24,31.3,47.8,60,17.4
2023-05-26,40.1,14.8,38.6,44,39.3,17.3
2023-05-27,34.9,11.7,31.3,47.6,50.7,17.3
2023-05-28,49.3,22.3,35.5,53.5,56,17.3
2023-05-29,46.8,16.6,33.9,37.8,27.3,17.4
2023-05-30,37.7,16.1,29.3,50.9,47.4,17.2
2023-05-31,35.3,13.4,21.5,45.8,53.2,17
2023-06-01,42.4,14.7,34.7,47.5,42.6,17.1
2023-06-02,55.7,23.3,39.9,45.5,56.3,17.2
2023-06-03,43.5,17.9,37.1,49.5,52.4,17.3
2023-06-04,26.4,16.7,40.6,50,42.7,17.3
2023-06-05,43.9,17.2,31.4,43.9,44.7,17.2
2023-06-06,50.9,20.6,24.4,45.2,44.2,17.2
2023-06-07,49.4,15.1,33.4,56.8,45.1,17.3
2023-06-08,38,11.3,22.2,44.1,47.2,17.1
2023-06-09,33.8,12.2,41.5,50.8,61.5,17.3
2023-06-10,37.2,14.2,34.2,47.9,33.9,17.2
2023-06-11,33.6,14.7,29.4,48.5,52.3,17.2
2023-06-12,48.5,18.5,39.1,45,43.4,17.3
2023-06-13,39.2,23,31,47.8,39.6,17.4
2023-06-14,43,17.5,37.2,42.9,44.9,17.3
2023-06-15,43.3,14.2,38.3,39.3,44.8,17.2
2023-06-16,36.3,23.8,30.4,42,44.5,17.1
2023-06-17,42.8,14.3,26.5,43.5,32.7,17.1
2023-06-18,25.3,15.4,21.4,43.5,36.7,17.3
2023-06-19,31.2,13.7,35,48.4,51.2,17.2
2023-06-20,39.3,16.4,41.7,49.5,40.6,17
2023-06-21,49.6,18.6,43,48,52.5,17.3
2023-06-22,49.7,17,41.1,47.2,49.1,17.5
2023-06-23,33.1,13.6,33.7,35.6,29.8,17.1
2023-06-24,43.7,18.9,34.4,52.4,36,17.3
2023-06-25,46.4,12.6,32.2,45.9,43.3,17.1
2023-06-26,37.1,15.8,39.1,52.3,49,17.2
2023-06-27,44.6,18.3,52.5,49.3,52.6,17.1
2023-06-28,36.4,19,49.7,45.8,44.4,17.3
2023-06-29,39.7,16.8,29,41.9,49.2,17.3
2023-06-30,30.7,19.4,34.9,38.4,42,17.2
2023-07-01,50.8,21.1,41,46.8,56.6,17.1
2023-07-02,23.2,14.1,42.6,39.4,48.7,17.1
2023-07-03,50.1,19.7,39.4,40.8,45.5,17.4
2023-07-04,52,14.8,35.2,46.8,51,17.3
2023-07-05,35,21.5,46.6,49.7,44.6,17.5
2023-07-06,47.9,16.6,47.7,49.2,45.6,17.4
2023-07-07,23.6,19.7,45.8,50.2,41.8,17.2
2023-07-08,40.4,19.7,34.5,45.1,56.7,17.1
2023-07-09,35.4,15.3,17.6,47.2,39.1,17.2
2023-07-10,42.8,16.9,32.1,43.5,38.4,17.1
2023-07-11,45,15.1,42.8,48.1,35.3,17.2
2023-07-12,31.3,14.7,32.6,40.1,38.3,17
2023-07-13,19.6,18.9,32.7,36.9,42,17.1
2023-07-14,45.9,15.4,34.9,46,39.5,17.1
2023-07-15,43.1,9.3,29,43.1,50.5,16.9
2023-07-16,48.5,24,43.6,50.6,45.5,17.2
2023-07-17,27.9,13.1,13.5,41.9,44,17.1
2023-07-18,39.6,18.7,44,50.7,50.5,17.2
2023-07-19,38.6,16.8,33.3,41.7,46.5,16.9
2023-07-20,29.2,11.7,25.1,37.2,44,16.9
2023-07-21,34.7,17.6,46.2,35.5,50.6,17.2
2023-07-22,32,17.7,43.3,38.1,41.5,17.1
2023-07-23,30.9,17.9,39.9,47.2,46.3,17.1
2023-07-24,31.1,17.7,30.6,38,47.2,16.9
2023-07-25,41.7,18.6,42.4,47.4,50.1,17.1
2023-07-26,47.3,18.3,25.4,48,66.6,17.1
2023-07-27,34.6,17,40.8,49.9,55.6,17
2023-07-28,44.6,11.8,31.7,50.7,52.7,16.9
2023-07-29,34.7,19.3,36.7,52.2,56.5,17
2023-07-30,40.4,15.3,32.3,40,45.9,17
2023-07-31,44.5,17.3,32.8,43.8,42.8,17
2023-08-01,31.5,17.8,37.4,55.5,60.1,17
2023-08-02,39.7,15.7,36.6,41.5,38.6,16.8
2023-08-03,42.5,21.8,37.3,38.9,43.4,17.1
2023-08-04,44.8,12.5,23.5,39.7,42.6,17.1
2023-08-05,16.7,14.3,22.6,34.8,25.6,16.8
2023-08-06,31.3,15.5,38.3,42.3,31.3,17
2023-08-07,30.7,17.6,25,49.2,54.1,16.9
2023-08-08,34,8.5,30.4,47.9,32,16.8
2023-08-09,38.6,18,31.5,41.4,47.3,16.9
2023-08-10,45.6,22.3,25.2,45.4,43.6,16.9
2023-08-11,52.2,19.7,38.3,46.6,54.1,16.9
2023-08-12,39.1,11.6,32.1,45.8,46.4,17
2023-08-13,42.9,18.8,40.9,38,50.7,17.3
2023-08-14,38.6,14.3,33,46.7,42.1,16.9
2023-08-15,35.2,20,34.5,44.1,45.2,16.9
2023-08-16,41,18.7,25.7,39.7,46.9,17
2023-08-17,34.6,17.3,42.6,48.9,57.7,17.2
2023-08-18,30,6.4,34.8,41.5,44,16.8
2023-08-19,44,16.4,40.9,45.1,47,16.9
2023-08-20,47.3,18.9,43.7,50.8,42.8,17
2023-08-21,39.8,23.8,35.8,51.7,46.1,17
2023-08-22,43.5,20.9,45.6,48.8,55.8,17
2023-08-23,36,13.2,31,46.9,32.2,16.8
2023-08-24,42.3,19,47.3,46.4,44.7,16.9
2023-08-25,38.2,13.2,21,41.5,48.1,17.1
2023-08-26,44,18.7,40.4,47,47.3,17.1
2023-08-27,46.6,20.6,40.3,39.3,55.8,17
2023-08-28,44.9,16.3,30.1,50,48.4,17
2023-08-29,54.7,23.4,40.2,52,58.8,17
2023-08-30,39,18.8,34.2,44.5,33.9,16.9
2023-08-31,60.3,16.7,34.2,47.1,46.6,17
2023-09-01,36.6,14.5,37.8,40.3,49.2,16.9
2023-09-02,46.8,20.5,32,41.2,58.7,17.2
2023-09-03,52,20.4,40.9,45.7,55.2,17.1
2023-09-04,41.4,15.3,44.8,46.8,49.9,17.1
2023-09-05,43.7,22.9,49.2,53.1,55.9,16.9
2023-09-06,43.3,13,31,48.5,56.9,17.1
2023-09-07,40.6,15.4,37.3,55.2,67.6,16.8
2023-09-08,42.7,18.2,50,46.7,55.2,17.2
2023-09-09,42.5,16,48.8,41.1,40.2,17.2
2023-09-10,45.2,14.6,53.6,55.4,43.7,17
2023-09-11,45.2,13.8,45,53.8,58.5,17
2023-09-12,33.7,17,34.4,40.2,58,16.9
2023-09-13,50.8,24.7,40.5,58.7,55.4,17.1
2023-09-14,51.1,21.4,37.9,51.9,54.1,16.9
2023-09-15,45.4,18.8,34.2,45.1,48.3,17.1
2023-09-16,46.4,17.6,42,45.1,45.9,17.1
2023-09-17,54.9,18.8,43.2,49.2,54.7,17
2023-09-18,52.4,24.2,63,58.1,68.8,17.2
2023-09-19,46.7,17.9,34.5,45.5,45.8,17
2023-09-20,39.9,17,54.5,43.8,53.3,17
2023-09-21,32.8,15.3,38.5,45.2,38.7,17.2
2023-09-22,39.8,19.8,34.2,37.3,62.4,17
2023-09-23,38.8,13.4,45.9,52.5,45.5,17
2023-09-24,45,22.1,48,47.1,50.5,17
2023-09-25,46.3,19.2,48.1,50.3,51.3,17.3
2023-09-26,42.4,15.5,39,59,48.4,17.1
2023-09-27,45.9,13.2,35.7,46.2,47.7,17.3
2023-09-28,39.1,15.4,42.6,37.8,55.2,17.1
2023-09-29,52.6,26.7,34.6,48.2,66.8,17.1
2023-09-30,43.5,18.8,46.4,48.5,45.5,17.1
2023-10-01,47.8,15.6,33.3,48.2,54.1,17.1
2023-10-02,47.4,26.8,36.6,51.3,50.1,16.8
2023-10-03,41.7,17.4,34,45.1,50.6,17.2
2023-10-04,49.9,16.7,41.8,52.8,62.5,17.1
2023-10-05,50.1,21.1,45.2,57,41.3,17.1
2023-10-06,50,18.6,51.9,47.7,64.7,17.1
2023-10-07,53.9,18.2,42.6,54.2,45,17.1
2023-10-08,51.2,16.9,44.7,49.5,51.9,17.1
2023-10-09,49,24.1,53.3,54.5,69.9,17.1
2023-10-10,28.1,18,41.3,46.6,39,16.9
2023-10-11,44.5,23.4,36.6,56.6,72.3,17.3
2023-10-12,45.4,17.8,34.8,50.4,41.2,17.1
2023-10-13,51.7,20.8,26.9,39.5,43.3,16.8
2023-10-14,43,17.9,60.4,54.5,55.3,17
2023-10-15,51.7,17.9,35.8,47.1,57.8,17
2023-10-16,45.5,24.1,35.4,48.8,54.4,16.9
2023-10-17,47.4,19.2,48.8,39.4,64,17.1
2023-10-18,36.9,15.2,28.7,51.2,54.9,17
2023-10-19,61,20.1,43.7,55,59.8,16.9
2023-10-20,46.3,25.1,45.1,54.6,55.5,16.8
2023-10-21,46.9,20.6,39.4,50.5,54.6,17.1
2023-10-22,32.3,16.8,40.8,47.6,50.5,17
2023-10-23,37.3,17.9,38.7,50,47.3,16.9
2023-10-24,49,20.6,41,45.9,56,16.8
2023-10-25,44.5,24.1,40.2,53.8,54.4,17.1
2023-10-26,50,17.3,46.7,43.4,63.2,17
2023-10-27,54,20.3,33.3,49.1,58,16.9
2023-10-28,37,19.6,40.3,56.6,53.4,16.7
2023-10-29,50.9,20,35.5,53.5,52.8,17
2023-10-30,38.3,18,40.5,57.2,57.7,16.8
2023-10-31,48.6,19.8,42.4,52,53.8,16.9
2023-11-01,43,16.4,43.3,43.7,44,17
2023-11-02,42.7,20.4,23,48.3,39.8,17
2023-11-03,36.7,13.5,39.1,48.7,43.8,16.9
2023-11-04,58.1,25.3,50.5,53.6,69.7,17.3
2023-11-05,61.4,23.8,49.8,52.6,60.3,17
2023-11-06,50.4,16.9,46.1,49.9,62.9,16.9
2023-11-07,51.2,20.8,44.2,54.3,62.3,17.2
2023-11-08,50.6,20.2,42.7,46.6,57.1,16.8
2023-11-09,41.3,14.4,41,56.6,55,17
2023-11-10,46.9,19.3,50.5,47.2,41.6,16.9
2023-11-11,57.3,19.9,48.7,51.7,58.4,16.9
2023-11-12,43.2,16,47.2,41.4,41.8,16.9
2023-11-13,61.5,20.3,39.9,53.1,61.3,16.9
2023-11-14,48.5,17.9,39.9,44.6,47.8,16.9
2023-11-15,50,21.9,43.1,50.2,59.6,17
2023-11-16,39.6,17.7,40.7,41.5,57.2,16.8
2023-11-17,46.7,20.4,40.8,52.1,59.3,17
2023-11-18,21.4,16.4,38.4,46.2,35.5,17
2023-11-19,50.5,16.2,41.9,40.3,52.2,16.9
2023-11-20,62.2,20.8,45.1,52.9,51.9,16.9
2023-11-21,46.9,15.9,42.2,47.1,68.3,16.8
2023-11-22,57.3,17.2,36.2,44.2,50.4,17.2
2023-11-23,58,23.2,45.7,54.5,48,16.9
2023-11-24,44.9,24.4,38.6,55,63.1,16.9
2023-11-25,63,29.3,59.2,58.6,70.7,16.9
2023-11-26,42.9,19.7,32.2,53.1,67.6,17
2023-11-27,37.8,24.4,38.2,54.5,70.2,17
2023-11-28,57.1,26.6,52.3,61,56.7,17.1
2023-11-29,43,19.7,52.6,45.5,72.5,17
2023-11-30,47.2,16.2,43.9,49.4,56.8,16.8
2023-12-01,44.6,18.5,28.1,42.7,38.3,16.7
2023-12-02,40.9,19.3,42.2,52.3,64.7,17
2023-12-03,63.3,25,43.7,48.5,75.7,16.7
2023-12-04,60.9,27.2,50.7,51.1,89.3,16.9
2023-12-05,52.8,18.5,49.6,45.9,60.1,16.9
2023-12-06,51.7,21,49,50.5,46.7,16.6
2023-12-07,63,23.6,73.3,57.4,76.6,17
2023-12-08,34.8,18.3,33,46,37.9,17
2023-12-09,47.5,21.9,56.3,52.9,59,17
2023-12-10,31,16.9,43.3,45.1,52.4,16.6
2023-12-11,64,24.8,46.4,55.7,55.5,17.1
2023-12-12,56.9,25.6,43.9,48.8,60.1,17.1
2023-12-13,48.3,20.4,39.2,54,61.2,17.1
2023-12-14,51.1,21.7,32.7,51.5,49.5,16.7
2023-12-15,50.3,23.2,36.9,57.1,57.2,16.9
2023-12-16,49.3,18.2,42.4,50.5,61.5,17
2023-12-17,47.8,21.3,46.4,47.7,56.4,16.9
2023-12-18,49.7,20.8,36.4,48.8,56.1,16.7
2023-12-19,58.3,26.1,55.7,51.9,61.7,16.9
2023-12-20,59.4,23.5,37.3,45.8,70,16.9
2023-12-21,57.6,23.7,47.2,50.2,58.1,16.8
2023-12-22,47.7,22.6,47.6,56.3,47.8,16.8
2023-12-23,50.8,21.1,45.1,45.3,51.6,16.6
2023-12-24,40,15.3,46.8,46.3,35.6,16.8
2023-12-25,51.7,19.1,54.9,43.9,52.8,16.7
2023-12-26,40.8,17.1,56.7,45.9,57.3,16.7
2023-12-27,51.7,22.8,51.8,59.4,55.3,16.7
2023-12-28,40.4,23.9,54,50.4,52.3,16.7
